Bank_Balance,Investment_Amount,Expenses,Transactions,Company_Name,Successful_Investment,Failed_Investment
889034,218215,89936,75,TCS,1,0
976794,475645,134327,26,Wipro,1,0
772449,127704,385398,70,Maruti,1,0
341039,17222,21235,39,Infosys,1,0
837008,378442,399374,80,ICICI,1,0
102759,482989,202140,91,HDFC,0,1
424100,405001,384781,73,SBI,1,0
1105938,258456,206100,4,HDFC,1,0
1587527,469385,397148,8,SBI,1,0
1843744,212711,379217,89,ICICI,1,0
1517441,93145,304138,70,HDFC,1,0
753404,399993,315588,28,Infosys,1,0
1895816,415957,5004,13,TCS,1,0
91568,171925,32708,65,Wipro,0,1
317053,167728,206375,65,Reliance,1,0
1765670,58331,158959,74,HDFC,1,0
316722,51472,221060,56,Wipro,1,0
98582,309189,137166,14,TCS,0,1
311547,436736,165987,7,Reliance,0,1
1419610,5406,34182,54,ICICI,1,0
1504654,214829,237049,26,Wipro,1,0
1210658,472066,260103,36,HUL,1,0
299195,323059,27860,27,Maruti,0,1
675501,424807,167092,94,HUL,1,0
1287074,213694,273116,61,HUL,1,0
1021660,76324,304541,81,Maruti,1,0
1542825,485170,485010,28,HDFC,1,0
366447,380501,449188,98,TCS,0,1
560859,373389,317520,68,Wipro,1,0
1284001,188573,268712,66,SBI,1,0
1786881,189185,146339,50,HDFC,1,0
1853813,166195,482760,84,Maruti,1,0
252961,377212,383115,23,SBI,0,1
1793316,329276,410487,89,ICICI,1,0
258522,189167,101904,30,Wipro,1,0
1721388,402472,47114,65,HUL,1,0
1145004,243762,221271,53,ICICI,1,0
1308832,95503,131669,40,HUL,1,0
972696,271693,494463,99,HDFC,1,0
1967686,226081,387904,7,HDFC,1,0
293258,301514,168115,15,TCS,0,1
522106,229764,96424,68,HDFC,1,0
630281,456158,462878,61,Maruti,1,0
1008720,312426,82932,92,Maruti,1,0
623120,162789,362896,68,Bajaj,1,0
1482169,210213,421066,78,ICICI,1,0
1130811,367931,133806,74,Maruti,1,0
52912,237598,270440,95,TCS,0,1
1659688,469842,277757,20,SBI,1,0
1963119,270934,1087,26,HDFC,1,0
102961,265444,71332,95,Wipro,0,1
1932822,198271,447424,45,HDFC,1,0
552241,247222,480499,55,TCS,1,0
771094,469019,482635,69,Maruti,1,0
116557,413597,134046,50,Wipro,0,1
82191,85575,38229,53,TCS,0,1
1671932,366600,487595,63,HUL,1,0
207370,300593,274477,95,Bajaj,0,1
1325783,248983,417705,69,Reliance,1,0
619134,362219,245292,36,Wipro,1,0
1988457,4976,175618,18,HDFC,1,0
1527192,37314,194379,15,HDFC,1,0
1497596,213406,416021,27,TCS,1,0
360312,136201,456526,60,Bajaj,0,1
1146893,113699,124119,27,Bajaj,1,0
122467,134377,386696,42,ICICI,0,1
130921,73386,475723,74,SBI,0,1
145377,247133,261299,57,Infosys,0,1
288295,293198,465483,17,Wipro,0,1
1300771,197978,255135,4,ICICI,1,0
204534,72097,334336,6,TCS,0,1
568447,315243,418198,39,SBI,1,0
948732,406137,441278,67,Maruti,1,0
1265340,190321,326369,19,Bajaj,1,0
1764021,120604,152548,5,Reliance,1,0
93042,239683,399549,60,Bajaj,0,1
259211,168453,370291,82,SBI,0,1
1227550,496508,261245,75,Maruti,1,0
1805051,318253,244717,78,HDFC,1,0
1844593,374062,136498,48,Bajaj,1,0
95119,337486,36809,8,HDFC,0,1
33626,135906,85764,8,ICICI,0,1
1168155,154265,462964,58,HDFC,1,0
1764510,493124,298734,60,ICICI,1,0
460211,255087,146129,40,Reliance,1,0
179864,158912,95875,67,Maruti,1,0
300996,218798,263114,21,Infosys,1,0
1767651,305772,251456,67,Infosys,1,0
63569,144977,479404,97,Reliance,0,1
1405702,12294,459246,80,SBI,1,0
890499,376260,437380,67,Bajaj,1,0
462798,447165,88867,98,Wipro,1,0
1890247,282054,463503,77,SBI,1,0
103147,19189,383889,92,ICICI,0,1
164565,420725,311488,71,HDFC,0,1
854078,357127,230044,26,Reliance,1,0
756335,350966,490617,98,HDFC,1,0
1550454,470131,357083,18,Infosys,1,0
1056428,109526,489207,32,Reliance,1,0
1323321,442266,216576,68,HDFC,1,0
811305,65740,361382,41,HDFC,1,0
967884,109382,21493,76,ICICI,1,0
1498527,115212,19893,34,Maruti,1,0
1173584,183795,280441,7,Wipro,1,0
423977,197669,204363,91,ICICI,1,0
1868125,99837,491395,87,Maruti,1,0
788533,292720,91200,88,Maruti,1,0
687451,204210,386397,43,Infosys,1,0
1892397,307410,290508,79,Bajaj,1,0
392062,382055,419099,48,TCS,0,1
305149,376731,365643,14,ICICI,0,1
1537627,120586,324249,11,Maruti,1,0
1325364,46557,29089,28,Wipro,1,0
1905448,58284,499793,23,HDFC,1,0
425109,209253,369726,56,Maruti,1,0
439975,343205,433367,31,Infosys,1,0
479483,116710,303747,74,Wipro,1,0
635283,255338,317162,27,HUL,1,0
1669846,386617,125422,67,SBI,1,0
1998771,422056,51949,47,Wipro,1,0
1034571,115229,309604,92,Bajaj,1,0
747983,69303,284236,92,TCS,1,0
74528,177900,208084,26,HUL,0,1
931481,208714,219344,50,ICICI,1,0
1622962,164680,226468,74,Wipro,1,0
427755,43523,24484,59,Bajaj,1,0
1894050,87409,373264,39,Bajaj,1,0
1519437,237674,49599,20,TCS,1,0
807538,319792,138532,7,Reliance,1,0
938482,466516,97429,49,Bajaj,1,0
584661,340714,58969,62,Bajaj,1,0
1955700,259756,366100,87,HDFC,1,0
510121,487061,194878,37,SBI,1,0
178800,233051,417839,53,Infosys,0,1
1931034,4774,200231,89,SBI,1,0
1556204,342289,17315,28,SBI,1,0
638792,489134,23911,32,Infosys,1,0
1515002,471848,124925,21,SBI,1,0
1033451,170992,337811,61,Infosys,1,0
412539,342184,192165,11,Reliance,1,0
1067690,423170,99929,27,Bajaj,1,0
1238666,116565,148263,26,TCS,1,0
922330,12482,189164,78,HDFC,1,0
535741,79171,463304,50,Bajaj,1,0
81857,124695,92689,38,Wipro,0,1
1604519,3550,375598,72,HUL,1,0
344455,17622,210366,40,HDFC,1,0
846742,349581,386698,100,Bajaj,1,0
1985830,93218,474925,65,ICICI,1,0
799559,343998,363896,6,Wipro,1,0
611968,326624,423566,27,TCS,1,0
965892,377363,350781,71,HDFC,1,0
560944,24943,414775,12,Bajaj,1,0
490210,210540,13164,10,Infosys,1,0
809332,489363,322155,10,Reliance,1,0
680481,113382,39748,42,HDFC,1,0
1355014,15229,75753,65,Bajaj,1,0
1295129,47852,127934,81,Bajaj,1,0
1414816,44399,333179,39,Bajaj,1,0
382672,25010,128718,98,SBI,1,0
42917,404989,104100,19,Wipro,0,1
1468976,192902,169756,39,Reliance,1,0
979486,103876,371705,18,Infosys,1,0
866050,261576,83537,16,Reliance,1,0
1428449,288192,165772,25,Bajaj,1,0
324866,97626,116392,7,HDFC,1,0
882832,206483,297207,92,Bajaj,1,0
1528515,91896,201390,57,HUL,1,0
1815117,55091,338717,73,ICICI,1,0
1830815,310676,429691,42,HUL,1,0
1970369,498906,205821,18,Bajaj,1,0
614872,286458,367000,33,Maruti,1,0
1363854,269005,433181,58,ICICI,1,0
186943,44152,447857,67,Maruti,0,1
769450,18349,367085,86,Reliance,1,0
68358,100870,40523,31,Wipro,0,1
166066,68432,115680,65,Maruti,1,0
152123,94720,114894,92,HDFC,1,0
1434895,224341,75050,57,Wipro,1,0
1084178,256666,126186,80,ICICI,1,0
665677,220566,421065,77,Maruti,1,0
852793,11573,215114,71,ICICI,1,0
1541757,341385,182376,48,Bajaj,1,0
502828,248794,145846,46,HUL,1,0
1173191,436640,49406,19,HDFC,1,0
1219347,20528,238868,37,HUL,1,0
1203272,385128,491872,12,Maruti,1,0
1762522,420449,104491,31,Maruti,1,0
1837544,309811,80696,10,SBI,1,0
1286893,447876,450273,53,HDFC,1,0
1404662,330396,278335,77,ICICI,1,0
1738454,365788,94216,44,Bajaj,1,0
1338544,399439,298197,65,Maruti,1,0
163076,230588,498784,54,TCS,0,1
1708502,245858,128388,79,ICICI,1,0
564946,106421,390464,43,HDFC,1,0
759981,69138,20059,22,Reliance,1,0
1674894,235864,51234,38,Bajaj,1,0
836746,456278,441847,32,HDFC,1,0
1006973,234685,8900,87,Reliance,1,0
899586,90814,39448,36,SBI,1,0
1896214,42714,6369,27,Bajaj,1,0
1449847,169672,193827,46,Bajaj,1,0
707674,116035,36861,27,TCS,1,0
1016546,289348,322774,51,HUL,1,0
324725,324097,118624,51,HDFC,1,0
1449949,296611,146471,11,TCS,1,0
1278940,127180,110697,83,HUL,1,0
1822761,140622,383821,62,Maruti,1,0
1727877,162524,251966,80,Infosys,1,0
1117180,188016,322111,81,ICICI,1,0
890068,282011,16523,11,Reliance,1,0
1502765,83449,496590,96,Reliance,1,0
887800,61708,327247,93,Bajaj,1,0
1460083,491826,358853,85,HUL,1,0
1494226,88621,398795,90,Bajaj,1,0
1186905,254669,260394,96,Maruti,1,0
712658,235842,371918,40,Bajaj,1,0
1285889,452462,476639,78,SBI,1,0
1240297,254673,101220,28,TCS,1,0
1299370,354886,249728,24,Reliance,1,0
1789294,199146,181421,55,SBI,1,0
723631,265108,158749,60,ICICI,1,0
1011789,115371,343461,74,ICICI,1,0
546460,379743,43188,16,Maruti,1,0
383795,408370,145030,49,Reliance,0,1
1614501,73964,22910,95,Wipro,1,0
1964642,481964,240552,99,TCS,1,0
913769,108033,168921,59,TCS,1,0
1005525,82691,195471,7,HUL,1,0
285041,296013,219715,99,Reliance,0,1
1565841,229722,63776,13,SBI,1,0
462191,154946,412480,94,SBI,1,0
1452793,204038,146282,67,Infosys,1,0
1958401,219856,134764,100,HDFC,1,0
1971504,460804,123710,87,HDFC,1,0
1814704,398608,409694,86,TCS,1,0
1613477,268360,210122,5,Maruti,1,0
1247092,376026,434138,74,Infosys,1,0
231760,188143,171287,93,Reliance,1,0
1342514,74343,135641,14,Infosys,1,0
697045,180610,168353,45,HDFC,1,0
709268,142658,361550,79,Bajaj,1,0
108766,320823,354552,47,HUL,0,1
1272022,495434,176309,75,ICICI,1,0
958996,217375,395600,76,Maruti,1,0
228823,155885,326228,17,Bajaj,0,1
741094,331556,320559,24,SBI,1,0
1625236,227294,107911,15,SBI,1,0
1702393,436011,250484,44,SBI,1,0
507908,115693,259322,67,Wipro,1,0
1100279,169004,438633,61,TCS,1,0
1932144,435589,439768,82,Infosys,1,0
275106,285870,135862,86,Wipro,0,1
480425,217055,116539,80,ICICI,1,0
1694786,479198,63923,40,ICICI,1,0
222723,37852,182205,23,Infosys,1,0
1656424,278497,243899,98,HUL,1,0
910842,351514,6983,10,HUL,1,0
1950354,10193,33629,24,Bajaj,1,0
1816995,85987,195969,73,SBI,1,0
1320772,143009,103994,94,Maruti,1,0
591277,48793,436843,64,HDFC,1,0
736598,139060,309790,69,Reliance,1,0
280017,54540,251654,97,ICICI,1,0
940070,110758,493431,24,Reliance,1,0
707521,94187,116565,12,Bajaj,1,0
703132,361866,55112,11,SBI,1,0
1870921,480900,405286,29,ICICI,1,0
42901,25927,361434,34,Infosys,0,1
430798,445558,348182,22,HDFC,0,1
461419,198723,207611,59,SBI,1,0
1612050,245938,277027,48,HDFC,1,0
1696917,416317,371202,59,Infosys,1,0
1740715,411781,344152,90,TCS,1,0
1236098,17066,253195,54,Bajaj,1,0
391370,90677,81643,51,HDFC,1,0
89912,186837,143603,61,Wipro,0,1
1825151,407589,448913,63,Bajaj,1,0
762117,40513,371499,40,TCS,1,0
451392,265551,314286,4,Infosys,1,0
266656,499585,225590,79,TCS,0,1
1994191,376884,299732,12,ICICI,1,0
1941984,412994,30525,31,Wipro,1,0
1875665,410078,103448,93,ICICI,1,0
1907588,477343,266586,57,HUL,1,0
1557155,283050,247429,70,ICICI,1,0
1303317,268926,204961,55,TCS,1,0
717757,119311,63505,50,HUL,1,0
1950620,211816,148314,59,TCS,1,0
1359276,281327,98425,85,SBI,1,0
929290,133362,178211,47,TCS,1,0
1229625,16815,39499,82,ICICI,1,0
398950,469715,493155,24,Bajaj,0,1
1580875,379041,385289,38,Bajaj,1,0
1083655,214499,483965,47,HUL,1,0
1295365,499948,52712,41,TCS,1,0
130073,259877,46188,83,Infosys,0,1
570024,432686,496422,65,ICICI,1,0
783611,375009,489697,21,ICICI,1,0
1261136,75118,462874,49,HDFC,1,0
873528,360389,298387,99,Maruti,1,0
1825365,84261,349506,27,Infosys,1,0
1863957,398860,32121,32,TCS,1,0
233508,180762,402638,35,ICICI,0,1
1673509,28046,329456,30,Wipro,1,0
167228,430925,433128,85,Infosys,0,1
1276428,201201,141218,63,HDFC,1,0
1053913,182566,116765,2,SBI,1,0
247393,71886,258253,43,HDFC,0,1
1666954,190626,247019,47,HDFC,1,0
1526657,443884,371984,21,Bajaj,1,0
602358,17628,203858,71,SBI,1,0
38663,252959,203263,13,HUL,0,1
1014297,499801,159365,50,Reliance,1,0
1425772,58751,230075,49,ICICI,1,0
1271829,493466,387779,59,HDFC,1,0
618933,62091,107472,7,Bajaj,1,0
763719,459076,19701,68,ICICI,1,0
1185148,361129,441398,7,HDFC,1,0
391210,333722,489192,89,Infosys,0,1
1326559,326802,11842,8,Infosys,1,0
1950814,145578,345376,30,TCS,1,0
1925650,126689,228574,36,HUL,1,0
1058202,219459,436569,54,SBI,1,0
892132,266418,267096,72,Reliance,1,0
287919,99470,352307,48,Bajaj,0,1
328122,477706,273679,71,HUL,0,1
1445576,495331,258034,86,SBI,1,0
428591,277992,102902,52,Maruti,1,0
621620,160025,205267,45,SBI,1,0
916801,45587,496658,1,Infosys,1,0
903588,87899,163088,71,HUL,1,0
1446635,128285,268413,52,SBI,1,0
1662678,256828,157690,73,ICICI,1,0
1382001,116767,345257,31,SBI,1,0
488968,480897,343182,24,SBI,1,0
1985353,55600,136579,23,Infosys,1,0
530662,118383,98243,25,Bajaj,1,0
1302627,64830,135882,77,HDFC,1,0
1503578,18828,484114,50,Reliance,1,0
1970336,146393,424542,27,Maruti,1,0
1430587,412826,440988,28,SBI,1,0
1154708,257583,363794,85,Wipro,1,0
1125896,211575,322912,85,Wipro,1,0
1835890,263993,337784,9,HUL,1,0
526341,408582,386942,34,Bajaj,1,0
1001031,308942,320507,21,Infosys,1,0
418227,169689,329238,78,Infosys,1,0
55917,272455,67750,26,Wipro,0,1
768079,76095,179838,64,ICICI,1,0
1742826,433430,400991,24,HUL,1,0
844130,147447,376289,2,TCS,1,0
1283517,205031,316492,29,Reliance,1,0
128220,117465,3638,82,Maruti,1,0
1802007,414508,215051,15,TCS,1,0
1557955,254928,452254,72,Infosys,1,0
684685,490138,492615,18,Infosys,1,0
292742,432206,32731,63,Bajaj,0,1
691624,416003,225500,57,ICICI,1,0
766556,284297,125552,33,HDFC,1,0
134922,137694,245702,81,Bajaj,0,1
1598679,143598,317365,73,Maruti,1,0
1110967,114338,226067,2,HUL,1,0
1980942,294883,359847,87,SBI,1,0
1175843,156955,67640,2,HUL,1,0
588732,400198,45784,40,Maruti,1,0
15652,220582,378451,100,Wipro,0,1
219775,213402,147052,69,HDFC,1,0
1550462,192166,186423,50,Wipro,1,0
1387753,66567,103697,97,TCS,1,0
266206,391198,478844,18,Maruti,0,1
463519,135293,192654,32,SBI,1,0
816954,303077,6244,70,HDFC,1,0
1397198,205156,95699,91,HDFC,1,0
97710,450686,14134,25,ICICI,0,1
1372403,51961,343515,47,Infosys,1,0
170982,340316,231253,73,HUL,0,1
1162804,66192,289107,87,Infosys,1,0
1982775,323333,410201,66,Wipro,1,0
572139,36424,2881,44,HUL,1,0
715970,169670,173847,46,Infosys,1,0
834085,385430,101427,40,HUL,1,0
1290876,235471,295461,83,Reliance,1,0
53873,91880,194363,16,ICICI,0,1
61611,409440,292846,89,HUL,0,1
1974800,191023,378840,27,SBI,1,0
256048,20591,303022,51,ICICI,0,1
1367075,263013,87368,38,SBI,1,0
1147426,261058,333341,81,SBI,1,0
167058,135196,448849,5,TCS,0,1
736220,390231,371676,31,HUL,1,0
630260,147059,250957,63,Bajaj,1,0
1680991,235652,327907,13,TCS,1,0
1815792,80576,202659,53,HDFC,1,0
25305,180473,188298,27,Maruti,0,1
378194,120146,88219,1,HUL,1,0
1010164,468186,347023,88,Reliance,1,0
674538,493271,277919,56,Wipro,1,0
819519,156255,223093,32,TCS,1,0
377533,206449,360999,4,Reliance,1,0
309501,463420,456036,27,HDFC,0,1
1127369,43048,323834,83,Bajaj,1,0
59630,35180,342470,68,SBI,0,1
1501770,267398,62417,100,Bajaj,1,0
1985377,287749,239097,85,Wipro,1,0
1717069,115282,432398,37,HUL,1,0
879240,461810,288440,65,SBI,1,0
1776089,286613,154849,2,ICICI,1,0
1534835,52948,316404,35,HUL,1,0
1630817,302948,204881,3,SBI,1,0
636923,310531,47263,94,Maruti,1,0
1800613,173465,477034,84,ICICI,1,0
113726,247102,447619,42,HUL,0,1
125117,280762,383722,94,Maruti,0,1
788308,94214,456332,98,Wipro,1,0
12242,95664,462140,28,Infosys,0,1
573156,117244,432900,23,HUL,1,0
1635682,244966,424438,60,Wipro,1,0
1376842,471946,263849,84,Wipro,1,0
681042,144725,315206,11,Bajaj,1,0
1335205,101114,358111,68,Bajaj,1,0
185219,34708,460185,77,TCS,0,1
148492,429776,498347,64,Reliance,0,1
1147919,245636,11439,88,Bajaj,1,0
1235224,172761,341938,35,HUL,1,0
1959389,5669,447530,71,Wipro,1,0
218840,400155,167155,61,HDFC,0,1
1564618,229983,326950,28,Wipro,1,0
175978,404450,419179,18,TCS,0,1
549738,301260,373388,29,TCS,1,0
1005508,378707,80837,31,SBI,1,0
535026,103288,459816,27,Bajaj,1,0
1206784,6877,97127,78,ICICI,1,0
1633062,301490,300344,2,Wipro,1,0
945755,133193,108950,28,SBI,1,0
53050,277615,66046,37,TCS,0,1
1781018,324536,78570,78,Bajaj,1,0
1563142,283051,1033,83,Bajaj,1,0
848001,46158,145594,2,Bajaj,1,0
664271,349875,352647,38,TCS,1,0
1489764,59673,73425,57,TCS,1,0
1899757,168831,46872,69,Bajaj,1,0
840593,456399,139527,50,Maruti,1,0
713687,180851,278395,16,Reliance,1,0
1328866,11952,357897,51,TCS,1,0
1109281,269339,142491,95,Maruti,1,0
541125,347523,328093,63,Maruti,1,0
899861,343378,475722,2,Wipro,1,0
971150,236063,305582,80,Reliance,1,0
1429250,178639,471760,41,Bajaj,1,0
753919,257807,352227,57,Reliance,1,0
436643,351107,430307,40,Wipro,1,0
1922125,459966,298869,29,HUL,1,0
1928370,253122,478811,46,Bajaj,1,0
652760,370728,362541,2,HUL,1,0
760598,53244,30172,45,Maruti,1,0
1993998,129336,132786,26,Reliance,1,0
98015,36173,401230,94,Bajaj,0,1
1191231,154379,406149,93,HDFC,1,0
1146131,400431,16129,47,Reliance,1,0
247859,253478,232641,79,HDFC,0,1
830161,117924,184366,78,Wipro,1,0
1536108,100651,270561,67,Reliance,1,0
24419,166281,372488,43,Maruti,0,1
984232,425308,415115,100,HUL,1,0
1941931,480826,434768,52,SBI,1,0
1049505,25611,440012,14,Wipro,1,0
1604617,82948,100981,51,HUL,1,0
1727024,230116,183103,8,Wipro,1,0
170711,114057,172774,84,Wipro,0,1
298006,440177,307066,58,Wipro,0,1
330396,376416,182100,15,Wipro,0,1
1996089,414725,272684,99,Infosys,1,0
1875640,363290,491994,48,ICICI,1,0
1961050,382754,460081,62,HDFC,1,0
971112,207441,190805,35,Bajaj,1,0
220561,343159,204294,74,Maruti,0,1
1187021,495149,24275,87,Bajaj,1,0
1696798,301256,456988,55,Reliance,1,0
1169467,488457,231350,56,Reliance,1,0
1081209,378368,383330,9,Reliance,1,0
885480,238925,56929,32,Bajaj,1,0
1394399,337804,363491,37,Reliance,1,0
1089433,72577,209910,68,Maruti,1,0
1081974,49454,263655,68,Wipro,1,0
1761439,234496,409897,31,Infosys,1,0
1073888,52248,351538,75,Infosys,1,0
691153,123469,373477,64,Wipro,1,0
1980905,20630,306846,29,TCS,1,0
443377,4152,342622,16,Infosys,1,0
590984,183170,149261,45,HDFC,1,0
668427,163436,395228,7,HDFC,1,0
1781681,437202,335353,100,HUL,1,0
41797,363432,305555,17,ICICI,0,1
1868989,14391,156012,10,Infosys,1,0
533619,397050,409086,10,Wipro,1,0
1823004,71346,456982,88,Maruti,1,0
457446,430820,48416,16,Infosys,1,0
1091530,257716,145585,97,Infosys,1,0
1601937,416279,107627,95,Maruti,1,0
1179301,165798,480782,26,Wipro,1,0
1339698,449865,155594,68,HDFC,1,0
474018,461172,200560,5,ICICI,1,0
144926,309176,442350,50,SBI,0,1
1319922,154928,123653,94,HDFC,1,0
1338565,75723,77461,76,Infosys,1,0
1154485,209709,466145,59,Infosys,1,0
1073959,380085,32069,33,TCS,1,0
327261,216636,12970,13,SBI,1,0
1111180,128612,94217,3,Infosys,1,0
10699,424197,1789,3,Bajaj,0,1
946554,301779,359212,23,HUL,1,0
938925,216350,238907,12,TCS,1,0
1629884,195680,324509,32,ICICI,1,0
208911,370354,252280,54,Bajaj,0,1
497805,91943,203075,68,Infosys,1,0
720578,288572,488116,96,HUL,1,0
530827,241532,8379,89,Wipro,1,0
709204,336102,270442,20,HUL,1,0
1211794,207568,82330,51,HUL,1,0
15015,5463,32002,67,SBI,0,1
1871096,41588,81047,17,HDFC,1,0
80173,455458,416155,24,Infosys,0,1
294096,389559,247098,79,HDFC,0,1
934257,93687,213103,77,Infosys,1,0
75243,398985,77520,30,Bajaj,0,1
683932,166762,58228,57,HUL,1,0
1387994,121527,384488,88,HDFC,1,0
453494,185491,98281,28,Infosys,1,0
1675516,304854,413755,65,Maruti,1,0
1791381,469521,279682,14,HUL,1,0
482634,365933,279489,73,HDFC,1,0
425169,310964,61868,75,HUL,1,0
1408992,170745,241355,20,Infosys,1,0
688706,329515,153812,91,ICICI,1,0
1742678,459812,358461,45,Bajaj,1,0
1807340,90459,394968,25,SBI,1,0
1264440,407309,497526,4,SBI,1,0
1370951,1140,480488,92,SBI,1,0
26512,418080,94202,50,Maruti,0,1
1314734,478843,496952,30,HDFC,1,0
307099,60063,111081,21,Bajaj,1,0
1637038,300329,117426,77,ICICI,1,0
1154891,60640,461132,65,TCS,1,0
888259,127287,65883,66,Reliance,1,0
363295,416126,139530,51,Maruti,0,1
756324,82738,371926,49,ICICI,1,0
620008,382285,353969,54,ICICI,1,0
737066,53582,359030,36,Bajaj,1,0
1461129,434424,387587,26,Wipro,1,0
557685,245981,1583,44,Reliance,1,0
830901,29688,351554,56,Maruti,1,0
675365,192217,488223,95,SBI,1,0
388425,451318,272103,28,HDFC,0,1
1817114,68820,445152,31,HDFC,1,0
1244230,171014,281218,71,TCS,1,0
950638,382155,52719,25,Infosys,1,0
751972,450127,196385,87,Maruti,1,0
1105632,396523,148029,35,Bajaj,1,0
641775,414146,266713,24,HUL,1,0
1510176,296719,364768,42,Wipro,1,0
941481,475998,81651,82,SBI,1,0
1804452,481292,476500,16,SBI,1,0
555056,98931,197758,17,HUL,1,0
668610,354929,494206,81,TCS,1,0
1236250,197323,123921,63,Reliance,1,0
206988,266299,267776,96,Reliance,0,1
1791514,271989,31901,98,Infosys,1,0
1731878,6167,239034,68,HUL,1,0
352958,302705,395812,33,SBI,0,1
871114,455942,474400,93,Wipro,1,0
1508805,245831,457145,72,Bajaj,1,0
807064,235806,337993,78,HDFC,1,0
1775513,387137,247824,28,Bajaj,1,0
1031197,276689,196521,70,Bajaj,1,0
1278337,150315,293783,42,HUL,1,0
55571,304278,99971,84,HUL,0,1
1806435,363147,429732,22,Bajaj,1,0
1941397,3423,26234,98,Infosys,1,0
736678,140309,36503,92,ICICI,1,0
1287142,342058,52942,69,Wipro,1,0
121517,239133,159508,12,ICICI,0,1
1064651,95125,196381,41,SBI,1,0
519121,452581,496760,54,ICICI,1,0
1343266,492406,115022,93,Wipro,1,0
145204,40035,352358,65,Maruti,0,1
719396,214349,84173,50,Reliance,1,0
245851,146549,242176,66,SBI,1,0
1496408,115254,186519,1,Wipro,1,0
482353,73011,116760,100,ICICI,1,0
797582,195629,327222,76,ICICI,1,0
1521370,295833,68011,60,SBI,1,0
1742504,366629,291878,71,Wipro,1,0
461891,359434,284403,21,HDFC,1,0
296050,6672,228336,11,HDFC,1,0
637814,269751,119604,91,TCS,1,0
1168227,412266,411368,47,SBI,1,0
160131,206642,394468,96,SBI,0,1
806205,107743,437483,77,Maruti,1,0
1738716,247203,432610,67,Infosys,1,0
1470604,383539,302081,64,TCS,1,0
1274130,36213,285115,53,Wipro,1,0
1084840,209790,77810,95,Bajaj,1,0
880460,389791,336744,18,Reliance,1,0
1682862,32374,480419,47,Maruti,1,0
421736,485114,130448,92,HDFC,0,1
1558856,251232,309088,77,TCS,1,0
1752532,174405,65811,9,SBI,1,0
1604906,80140,471514,90,HDFC,1,0
888237,244526,142539,59,Wipro,1,0
1036922,132794,140455,16,HDFC,1,0
36335,387273,417464,75,Maruti,0,1
126792,156473,462797,88,Wipro,0,1
312338,135656,71382,42,Reliance,1,0
1106202,495428,215831,12,Bajaj,1,0
1561745,399998,179287,79,Reliance,1,0
841311,223589,289638,70,HUL,1,0
1269967,286908,164082,27,HDFC,1,0
542551,23963,182884,5,Bajaj,1,0
721672,135200,272431,7,HDFC,1,0
1631142,143315,489309,38,SBI,1,0
406895,14358,293828,49,Wipro,1,0
862100,322412,149947,19,Reliance,1,0
499740,397292,313591,44,Bajaj,1,0
1201283,37507,182533,71,Wipro,1,0
449419,106341,246686,100,Infosys,1,0
1442212,106497,217711,24,Reliance,1,0
813651,374228,109635,63,ICICI,1,0
1753021,286814,106032,9,SBI,1,0
275184,479384,168201,58,Wipro,0,1
1508941,5019,394846,1,HDFC,1,0
1981762,419205,57789,76,HDFC,1,0
200913,446106,323387,32,HUL,0,1
159719,6322,249787,32,ICICI,0,1
1482776,36161,296493,32,SBI,1,0
1950559,397168,55121,97,Reliance,1,0
594010,449987,61887,60,ICICI,1,0
1784671,434003,139578,93,SBI,1,0
1820769,165952,272270,78,Infosys,1,0
599012,81424,124275,56,TCS,1,0
1139126,247604,324741,52,HUL,1,0
1177759,348958,409510,13,HDFC,1,0
508585,30237,327465,80,HDFC,1,0
1721268,382491,429739,50,Bajaj,1,0
1988078,290133,406243,8,Maruti,1,0
